date,price,open,high,low,volume,change
2014-01-23,12165.0,12155.0,12175.0,12155.0,,0.0021
2014-01-22,12140.0,12145.0,12160.0,12130.0,,0.0006
2014-01-21,12132.5,12117.5,12142.5,12117.5,,0.0019
2014-01-20,12110.0,12095.0,12120.0,12095.0,,0.0017
2014-01-17,12090.0,12125.0,12126.0,12085.0,,-0.0023
2014-01-16,12117.5,12102.5,12120.5,12092.5,,0.0027
2014-01-15,12085.0,12055.0,12090.0,12025.0,,0.0029
2014-01-14,12050.0,12050.0,12050.0,12050.0,,0.0
2014-01-13,12050.0,12130.0,12130.0,12005.0,,-0.0092
2014-01-10,12161.5,12201.5,12201.5,12156.5,,-0.0023
2014-01-09,12190.0,12230.0,12260.0,12190.0,,-0.0037
2014-01-08,12235.0,12220.0,12250.0,12210.0,,-0.0002
2014-01-07,12237.5,12197.5,12277.5,12197.5,,0.0047
2014-01-06,12180.0,12195.0,12245.0,12180.0,,0.0008
2014-01-03,12170.0,12160.0,12245.0,12160.0,,0.0008
2014-01-02,12160.0,12195.0,12260.0,12150.0,,-0.0008
2014-01-01,12170.0,12170.0,12170.0,12170.0,,0.0
2013-12-31,12170.0,12190.0,12195.0,12170.0,,-0.0033
2013-12-30,12210.0,12260.0,12270.0,12210.0,,-0.0041
2013-12-27,12260.0,12245.0,12293.0,12245.0,,0.0049
2013-12-26,12200.0,12200.0,12200.0,12200.0,,0.0
2013-12-25,12200.0,12200.0,12200.0,12200.0,,0.0
2013-12-24,12200.0,12230.0,12250.0,12200.0,,0.0006
2013-12-23,12192.5,12232.5,12262.5,12192.5,,-0.0016
2013-12-20,12212.5,12222.5,12262.5,12212.5,,0.0004
2013-12-19,12207.5,12192.5,12237.5,12182.5,,0.0035
2013-12-18,12165.0,12135.0,12190.0,12125.0,,0.0035
2013-12-17,12122.5,12112.5,12162.5,12087.5,,0.0014
2013-12-16,12105.0,12125.0,12135.0,12065.0,,-0.001
2013-12-13,12117.5,12072.5,12122.5,12072.5,,0.0079
2013-12-12,12022.5,12012.5,12052.5,12007.5,,0.0027
2013-12-11,11990.0,11995.0,12017.0,11990.0,,0.0004
2013-12-10,11985.0,11945.0,11995.0,11945.0,,0.001
2013-12-09,11972.5,11927.5,11987.5,11927.5,,0.0008
2013-12-06,11962.5,12012.5,12012.5,11941.5,,0.0
2013-12-05,11962.5,12012.5,12047.5,11922.5,,-0.0019
2013-12-04,11985.0,11930.0,12010.0,11930.0,,0.0084
2013-12-03,11885.0,11755.0,11925.0,11755.0,,0.0098
2013-12-02,11770.0,11955.0,11960.0,11690.0,,-0.0161
2013-11-29,11962.5,11997.5,11997.5,11962.5,,-0.0044
2013-11-28,12015.0,11895.0,12025.0,11895.0,,0.0109
2013-11-27,11885.0,11795.0,11885.0,11780.0,,0.0104
2013-11-26,11762.5,11732.5,11797.5,11732.5,,0.0013
2013-11-25,11747.5,11692.5,11752.5,11682.5,,0.0045
2013-11-22,11695.0,11710.0,11735.0,11695.0,,-0.0006
2013-11-21,11702.5,11677.5,11732.5,11677.5,,0.0039
2013-11-20,11657.5,11597.5,11657.5,11597.5,,0.0052
2013-11-19,11597.5,11627.5,11627.5,11572.5,,-0.003
2013-11-18,11632.5,11602.5,11647.5,11602.5,,0.0011
2013-11-15,11620.0,11535.0,11635.0,11525.0,,0.0067
2013-11-14,11542.5,11557.5,11567.5,11512.5,,-0.0054
2013-11-13,11605.0,11621.0,11680.0,11590.0,,0.0011
2013-11-12,11592.5,11552.5,11637.5,11532.5,,0.0028
2013-11-11,11560.0,11425.0,11565.0,11425.0,,0.0131
2013-11-08,11410.0,11405.0,11420.0,11390.0,,0.0018
2013-11-07,11390.0,11405.0,11415.0,11360.0,,-0.0015
2013-11-06,11407.5,11387.5,11432.5,11387.5,,0.0046
2013-11-05,11355.0,11355.0,11355.0,11355.0,,0.0
2013-11-04,11355.0,11310.0,11390.0,11310.0,,0.002
2013-11-01,11332.5,11292.5,11382.5,11292.5,,0.0053
2013-10-31,11272.5,11192.5,11287.5,11192.5,,0.0087
2013-10-30,11175.0,11130.0,11220.0,11130.0,,0.0065
2013-10-29,11102.5,11067.5,11102.5,11049.5,,0.0045
2013-10-28,11053.0,10975.0,11105.0,10975.0,,0.0034
2013-10-25,11015.0,11145.0,11155.0,10915.0,,-0.0126
2013-10-24,11155.0,11265.0,11285.0,11130.0,,-0.0101
2013-10-23,11269.0,11269.0,11274.0,11239.0,,-0.002
2013-10-22,11291.5,11333.5,11348.5,11288.5,,-0.0038
2013-10-21,11335.0,11320.0,11365.0,11320.0,,0.0011
2013-10-18,11322.5,11292.5,11322.5,11279.5,,-0.0007
2013-10-17,11330.0,11345.0,11365.0,11315.0,,-0.0031
2013-10-16,11365.0,11335.0,11365.0,11285.0,,0.0
2013-10-15,11365.0,11365.0,11365.0,11365.0,,0.0
2013-10-14,11365.0,11365.0,11365.0,11365.0,,0.0
2013-10-11,11365.0,11485.0,11485.0,11355.0,,-0.0109
2013-10-10,11490.0,11535.0,11555.0,11490.0,,-0.0037
2013-10-09,11532.5,11522.5,11552.5,11512.5,,0.0014
2013-10-08,11516.0,11531.0,11551.0,11516.0,,-0.0008
2013-10-07,11525.0,11515.0,11550.0,11505.0,,0.0002
2013-10-04,11522.5,11537.5,11569.5,11497.5,,-0.0004
2013-10-03,11527.5,11537.5,11557.5,11527.5,,-0.0002
2013-10-02,11530.0,11540.0,11576.0,11510.0,,0.0022
2013-10-01,11505.0,11610.0,11610.0,11500.0,,-0.0065
2013-09-30,11580.0,11535.0,11670.0,11535.0,,0.0037
2013-09-27,11537.5,11482.5,11567.5,11482.5,,0.007
2013-09-26,11457.5,11547.5,11587.5,11432.5,,-0.0024
2013-09-25,11485.0,11495.0,11585.0,11485.0,,0.0013
2013-09-24,11470.0,11490.0,11590.0,11470.0,,0.0022
2013-09-23,11445.0,11345.0,11515.0,11345.0,,0.0084
2013-09-20,11350.0,11285.0,11400.0,11280.0,,0.006
2013-09-19,11282.5,11465.5,11465.5,11200.5,,-0.0168
2013-09-18,11475.0,11465.0,11527.0,11465.0,,0.0026
2013-09-17,11445.0,11415.0,11485.0,11415.0,,0.0059
2013-09-16,11377.5,11317.5,11442.5,11307.5,,-0.0028
2013-09-13,11410.0,11355.0,11470.0,11355.0,,0.0053
2013-09-12,11350.0,11425.0,11545.0,11345.0,,0.0004
2013-09-11,11345.0,11265.0,11495.0,11265.0,,0.0098
2013-09-10,11235.0,11165.0,11525.0,11165.0,,0.0067
2013-09-09,11160.0,11170.0,11190.0,11160.0,,-0.0013
2013-09-06,11175.0,11175.0,11176.0,11125.0,,0.0045
2013-09-05,11125.0,11125.0,11125.0,11125.0,,0.0
2013-09-04,11125.0,11105.0,11125.0,11105.0,,0.0054
2013-09-03,11065.0,10990.0,11065.0,10990.0,,0.008
2013-09-02,10977.5,10927.5,10977.5,10917.5,,0.0053
2013-08-30,10920.0,10910.0,10930.0,10900.0,,-0.0014
2013-08-29,10935.0,10945.0,10945.0,10915.0,,-0.0009
2013-08-28,10945.0,10915.0,10965.0,10905.0,,0.0018
2013-08-27,10925.0,10855.0,10930.0,10855.0,,0.0074
2013-08-26,10845.0,10785.0,10880.0,10785.0,,0.006
2013-08-23,10780.0,10810.0,10840.0,10780.0,,-0.0035
2013-08-22,10817.5,10797.5,10822.5,10797.5,,0.0039
2013-08-21,10775.0,10720.0,10800.0,10720.0,,0.0084
2013-08-20,10685.0,10495.0,10705.0,10490.0,,0.0186
2013-08-19,10490.0,10395.0,10500.0,10395.0,,0.0101
2013-08-16,10385.0,10375.0,10390.0,10375.0,,0.0034
2013-08-15,10350.0,10295.0,10350.0,10295.0,,0.0056
2013-08-14,10292.5,10292.5,10293.5,10292.5,,0.0002
2013-08-13,10290.0,10285.0,10290.0,10285.0,,0.0
2013-08-12,10290.0,10275.0,10290.0,10275.0,,0.0005
2013-08-09,10285.0,10285.0,10285.0,10285.0,,0.0
2013-08-08,10285.0,10285.0,10285.0,10285.0,,0.0
2013-08-07,10285.0,10285.0,10285.0,10285.0,,0.0
2013-08-06,10285.0,10285.0,10285.0,10285.0,,0.0
2013-08-05,10285.0,10285.0,10285.0,10285.0,,0.0
2013-08-02,10285.0,10280.0,10290.0,10280.0,,0.0005
2013-08-01,10280.0,10280.0,10290.0,10275.0,,0.0002
2013-07-31,10277.5,10277.5,10287.5,10277.5,,0.0005
2013-07-30,10272.5,10267.5,10287.5,10267.5,,0.0
2013-07-29,10272.5,10277.5,10287.5,10257.5,,0.0007
2013-07-26,10265.0,10270.0,10275.0,10250.0,,-0.0002
2013-07-25,10267.5,10257.5,10287.5,10256.5,,0.0007
2013-07-24,10260.0,10210.0,10275.0,10210.0,,0.0059
2013-07-23,10200.0,10220.0,10270.0,10145.0,,0.0134
2013-07-22,10065.0,10075.0,10075.0,10065.0,,-0.0012
2013-07-19,10077.5,10067.5,10107.5,10067.5,,0.0017
2013-07-18,10060.0,10055.0,10065.0,10055.0,,0.0015
2013-07-17,10045.0,10034.0,10046.0,10034.0,,0.001
2013-07-16,10035.0,10035.0,10040.0,10034.0,,0.0017
2013-07-15,10017.5,10002.5,10032.5,10002.5,,0.0025
2013-07-12,9992.5,9977.5,9992.5,9972.5,,0.0023
2013-07-11,9970.0,9965.0,9985.0,9965.0,,0.0005
2013-07-10,9965.0,9965.0,9975.0,9960.0,,0.0008
2013-07-09,9957.5,9952.5,9957.5,9951.5,,0.0003
2013-07-08,9955.0,9945.0,9960.0,9945.0,,0.0013
2013-07-05,9942.5,9940.5,9942.5,9932.5,,0.0003
2013-07-04,9940.0,9940.0,9943.0,9939.0,,0.0
2013-07-03,9940.0,9940.0,9940.0,9935.0,,0.0007
2013-07-02,9933.0,9935.0,9940.0,9933.0,,0.0006
2013-07-01,9927.5,9932.5,9942.5,9926.5,,0.0003
2013-06-28,9925.0,9920.0,9930.0,9920.0,,0.0
2013-06-27,9925.0,9935.0,9936.0,9925.0,,0.0
2013-06-26,9925.0,9919.0,9940.0,9919.0,,0.0005
2013-06-25,9920.0,9935.0,9945.0,9919.0,,-0.001
2013-06-24,9930.0,9925.0,9936.0,9924.0,,0.0005
2013-06-21,9925.0,9930.0,9940.0,9925.0,,0.0
2013-06-20,9925.0,9920.0,9930.0,9919.0,,0.0018
2013-06-19,9907.5,9902.5,9912.5,9897.5,,0.0003
2013-06-18,9905.0,9900.0,9960.0,9895.0,,0.0018
2013-06-17,9887.5,9872.5,9887.5,9872.5,,0.0015
2013-06-14,9872.5,9852.5,9883.5,9852.5,,-0.001
2013-06-13,9882.5,9887.5,9897.5,9867.5,,0.0023
2013-06-12,9860.0,9845.0,9865.0,9844.0,,0.0036
2013-06-11,9825.0,9820.0,9835.0,9815.0,,0.0013
2013-06-10,9812.5,9807.5,9813.5,9802.5,,0.0008
2013-06-07,9805.0,9780.0,9805.0,9780.0,,0.0013
2013-06-06,9792.5,9792.5,9792.5,9792.5,,0.0
2013-06-05,9792.5,9802.5,9807.5,9792.5,,-0.0008
2013-06-04,9800.0,9805.0,9810.0,9795.0,,-0.0005
2013-06-03,9805.0,9810.0,9815.0,9805.0,,0.001
2013-05-31,9795.0,9805.0,9806.0,9790.0,,-0.001
2013-05-30,9805.0,9815.0,9815.0,9805.0,,0.0003
2013-05-29,9802.5,9812.5,9813.5,9802.5,,0.001
2013-05-28,9792.5,9797.5,9802.5,9792.5,,0.0003
2013-05-27,9790.0,9775.0,9800.0,9775.0,,0.0018
2013-05-24,9772.5,9772.5,9773.5,9771.5,,0.0001
2013-05-23,9771.5,9772.5,9772.5,9771.5,,0.0006
2013-05-22,9765.5,9767.5,9767.5,9765.5,,0.0003
2013-05-21,9762.5,9757.5,9767.5,9757.5,,0.0005
2013-05-20,9757.5,9752.5,9762.5,9751.5,,0.0002
2013-05-17,9755.5,9747.5,9762.5,9746.5,,0.0006
2013-05-16,9750.0,9743.0,9759.0,9743.0,,0.0003
2013-05-15,9747.5,9742.5,9750.5,9742.5,,0.001
2013-05-14,9737.5,9736.5,9740.5,9731.5,,0.0
2013-05-13,9737.5,9735.5,9744.5,9735.5,,0.0004
2013-05-10,9734.0,9736.0,9744.0,9734.0,,0.0004
2013-05-09,9730.0,9730.0,9730.0,9730.0,,0.0
2013-05-08,9730.0,9734.0,9737.0,9726.0,,-0.0005
2013-05-07,9734.5,9732.5,9740.5,9732.5,,0.0
2013-05-06,9734.5,9727.5,9735.5,9727.5,,0.0
2013-05-03,9734.5,9737.5,9742.5,9734.5,,-0.0003
2013-05-02,9737.0,9727.0,9742.0,9727.0,,0.0015
2013-05-01,9722.5,9722.5,9732.5,9722.5,,0.0
2013-04-30,9722.5,9717.5,9724.5,9717.5,,0.0002
2013-04-29,9720.5,9722.5,9723.5,9717.5,,0.0
2013-04-26,9720.5,9715.5,9724.5,9715.5,,0.0003
2013-04-25,9718.0,9713.0,9721.0,9713.0,,0.0001
2013-04-24,9717.5,9727.5,9730.5,9717.5,,-0.0006
2013-04-23,9723.5,9716.5,9726.5,9716.5,,0.0006
2013-04-22,9717.5,9711.5,9717.5,9711.5,,0.0005
2013-04-19,9712.5,9712.5,9715.5,9707.5,,-0.0002
2013-04-18,9714.5,9712.5,9724.5,9712.5,,0.0005
2013-04-17,9710.0,9711.0,9716.0,9703.0,,-0.0007
2013-04-16,9717.0,9717.0,9727.0,9711.0,,0.0005
2013-04-15,9712.0,9696.0,9715.0,9696.0,,-0.0001
2013-04-12,9712.5,9707.5,9714.5,9707.5,,0.001
2013-04-11,9703.0,9661.0,9703.0,9661.0,,0.0013
2013-04-10,9690.0,9712.0,9712.0,9687.0,,-0.0031
2013-04-09,9720.0,9744.0,9744.0,9717.0,,-0.0029
2013-04-08,9748.5,9748.5,9760.5,9748.5,,0.0002
2013-04-05,9747.0,9752.0,9752.0,9747.0,,-0.0002
2013-04-04,9749.0,9744.0,9759.0,9744.0,,0.0002
2013-04-03,9747.0,9737.0,9750.0,9737.0,,0.001
2013-04-02,9737.0,9726.0,9739.0,9726.0,,-0.0001
2013-04-01,9737.5,9715.5,9737.5,9715.5,,0.0021
2013-03-29,9717.5,9717.5,9717.5,9717.5,,0.0
2013-03-28,9717.5,9724.5,9724.5,9702.5,,-0.0007
2013-03-27,9724.5,9730.5,9735.5,9707.5,,-0.0007
2013-03-26,9731.5,9741.5,9748.5,9721.5,,-0.0003
2013-03-25,9734.0,9739.0,9739.0,9729.0,,-0.0009
2013-03-22,9742.5,9732.5,9742.5,9732.5,,0.001
2013-03-21,9733.0,9721.0,9733.0,9719.0,,0.0009
2013-03-20,9724.0,9724.0,9734.0,9718.0,,0.0012
2013-03-19,9712.0,9712.0,9713.0,9705.0,,0.0001
2013-03-18,9711.0,9702.0,9717.0,9702.0,,0.0007
2013-03-15,9704.5,9700.5,9704.5,9696.5,,0.0002
2013-03-14,9702.5,9692.5,9712.5,9692.5,,0.0012
2013-03-13,9690.5,9689.5,9698.5,9689.5,,-0.0007
2013-03-12,9697.0,9697.0,9697.0,9697.0,,0.0
2013-03-11,9697.0,9690.0,9697.0,9688.0,,0.0013
2013-03-08,9684.5,9687.5,9689.5,9684.5,,-0.0008
2013-03-07,9692.5,9692.5,9698.5,9692.5,,0.0005
2013-03-06,9687.5,9687.5,9692.5,9681.5,,-0.0005
2013-03-05,9692.5,9707.5,9709.5,9692.5,,-0.0014
2013-03-04,9706.0,9700.0,9716.0,9700.0,,0.0029
2013-03-01,9677.5,9669.5,9677.5,9669.5,,0.0014
2013-02-28,9663.5,9673.5,9673.5,9658.5,,-0.0023
2013-02-27,9685.5,9698.5,9698.5,9678.5,,-0.0022
2013-02-26,9707.0,9707.0,9712.0,9702.0,,0.0002
2013-02-25,9705.0,9713.0,9713.0,9704.0,,-0.0004
2013-02-22,9709.0,9706.0,9714.0,9700.0,,0.0007
2013-02-21,9702.5,9691.5,9706.5,9691.5,,0.002
2013-02-20,9683.0,9688.0,9706.0,9683.0,,-0.002
2013-02-19,9702.5,9702.5,9715.5,9702.5,,0.0023
2013-02-18,9680.5,9667.5,9682.5,9667.5,,0.0011
2013-02-15,9669.5,9662.5,9685.5,9662.5,,0.001
2013-02-14,9659.5,9642.5,9672.5,9642.5,,0.0013
2013-02-13,9646.5,9632.5,9647.5,9632.5,,0.0001
2013-02-12,9645.5,9612.5,9647.5,9612.5,,0.0027
2013-02-11,9620.0,9655.0,9665.0,9605.0,,-0.0049
2013-02-08,9667.0,9692.0,9702.0,9667.0,,-0.0026
2013-02-07,9692.5,9712.5,9727.5,9692.5,,-0.0018
2013-02-06,9710.0,9675.0,9710.0,9675.0,,0.0036
2013-02-05,9675.5,9687.5,9700.5,9675.5,,0.0005
2013-02-04,9670.5,9682.5,9689.5,9652.5,,-0.0043
2013-02-01,9712.5,9702.5,9782.5,9702.5,,0.0015
2013-01-31,9697.5,9697.5,9777.5,9666.5,,0.001
2013-01-30,9687.5,9687.5,9772.5,9686.5,,0.001
2013-01-29,9677.5,9677.5,9758.5,9672.5,,0.0
2013-01-28,9677.5,9667.5,9737.5,9666.5,,0.0026
2013-01-25,9652.5,9637.5,9677.5,9636.5,,0.0029
2013-01-24,9625.0,9625.0,9625.0,9625.0,,0.0
2013-01-23,9625.0,9640.0,9670.0,9625.0,,0.0005
2013-01-22,9620.0,9640.0,9671.0,9620.0,,0.0003
2013-01-21,9617.5,9657.5,9727.5,9617.5,,-0.0013
2013-01-18,9630.0,9670.0,9730.0,9620.0,,-0.002
2013-01-17,9649.5,9687.5,9712.5,9649.5,,-0.0006
2013-01-16,9655.0,9665.0,9706.0,9655.0,,0.0005
2013-01-15,9650.0,9690.0,9740.0,9650.0,,0.0016
2013-01-14,9635.0,9645.0,9675.0,9635.0,,0.0
2013-01-11,9635.0,9705.0,9705.0,9634.0,,-0.0026
2013-01-10,9660.0,9710.0,9719.0,9660.0,,0.0
2013-01-09,9660.0,9710.0,9750.0,9655.0,,-0.001
2013-01-08,9670.0,9685.0,9740.0,9669.0,,0.0003
2013-01-07,9667.5,9662.5,9707.5,9662.5,,0.0008
2013-01-04,9660.0,9665.0,9676.0,9660.0,,0.0005
2013-01-03,9655.0,9660.0,9680.0,9653.0,,0.0005
2013-01-02,9650.0,9655.0,9685.0,9645.0,,0.0013
2013-01-01,9637.5,9637.5,9637.5,9637.5,,0.0
2012-12-31,9637.5,9637.5,9637.5,9637.5,,0.0
2012-12-28,9637.5,9667.5,9691.5,9637.5,,-0.0026
2012-12-27,9662.5,9677.5,9707.5,9662.5,,0.0005
2012-12-26,9657.5,9677.5,9707.5,9657.5,,0.0
2012-12-25,9657.5,9657.5,9657.5,9657.5,,0.0
2012-12-24,9657.5,9657.5,9657.5,9657.5,,0.0
2012-12-21,9657.5,9677.5,9692.5,9657.5,,0.0005
2012-12-20,9652.5,9662.5,9687.5,9652.5,,0.0003
2012-12-19,9650.0,9652.0,9670.0,9650.0,,0.0007
2012-12-18,9643.5,9643.5,9648.5,9642.5,,0.0004
2012-12-17,9640.0,9645.0,9646.0,9640.0,,0.0003
2012-12-14,9637.5,9647.5,9652.5,9635.5,,0.0003
2012-12-13,9635.0,9635.0,9650.0,9635.0,,0.0005
2012-12-12,9630.0,9640.0,9650.0,9625.0,,-0.0005
2012-12-11,9635.0,9629.0,9655.0,9629.0,,0.0005
2012-12-10,9630.0,9615.0,9655.0,9615.0,,0.001
2012-12-07,9620.0,9615.0,9625.0,9615.0,,0.001
2012-12-06,9610.0,9605.0,9625.0,9605.0,,0.001
2012-12-05,9600.0,9600.0,9615.0,9600.0,,0.0
2012-12-04,9600.0,9605.0,9615.0,9600.0,,0.0005
2012-12-03,9595.0,9593.0,9610.0,9593.0,,0.0002
2012-11-30,9593.5,9605.5,9610.5,9589.5,,-0.0007
2012-11-29,9600.0,9610.0,9615.0,9595.0,,0.0
2012-11-28,9600.0,9605.0,9621.0,9600.0,,0.0
2012-11-27,9600.0,9600.0,9605.0,9585.0,,0.0
2012-11-26,9600.0,9614.0,9620.0,9595.0,,-0.0013
2012-11-23,9612.5,9632.5,9632.5,9611.5,,-0.0016
2012-11-22,9627.5,9635.5,9639.5,9627.5,,-0.0008
2012-11-21,9635.5,9637.5,9642.5,9635.5,,0.0003
2012-11-20,9633.0,9636.0,9640.0,9633.0,,0.0003
2012-11-19,9630.0,9635.0,9643.0,9625.0,,0.0005
2012-11-16,9625.0,9625.0,9625.0,9625.0,,0.0
2012-11-15,9625.0,9625.0,9625.0,9625.0,,0.0
2012-11-14,9625.0,9635.0,9640.0,9625.0,,0.0
2012-11-13,9625.0,9635.0,9640.0,9625.0,,0.0005
2012-11-12,9620.0,9635.0,9640.0,9620.0,,0.0
2012-11-09,9620.0,9635.0,9635.0,9619.0,,-0.001
2012-11-08,9630.0,9625.0,9640.0,9625.0,,0.0026
2012-11-07,9605.0,9640.0,9640.0,9595.0,,-0.0016
2012-11-06,9620.0,9635.0,9635.0,9620.0,,0.0
